Id,LotFrontage,OverallQual,GarageCars,log_price,log_total_sf,has_2nd,has_bsmt,has_garage,has_pool,has_central_air,has_fireplace,house_age,remod_age,total_porch_sf,neighbor_log_price_stdscaled,year_price,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,Street_Pave,Utilities_NoSeWa,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ
93,80.0,5,2,12.004568269319446,7.517520850603031,0,1,1,0,1,0,88,3,44,0.5188801602152809,135443.21428571426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
94,60.0,6,2,11.804848531679264,8.16194579946869,1,1,1,0,0,1,97,9,99,-0.958532470213485,135985.14509803924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
95,69.0,6,2,12.229545001715316,7.867105500316739,1,1,1,0,1,0,10,10,162,0.39247717220266787,233469.36622222225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
96,,6,2,12.128111104060462,7.673223121121708,1,1,1,0,1,1,16,16,63,0.36944593594471153,226535.57667169432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
97,78.0,7,2,12.273731294003989,8.063377822367027,0,1,1,0,1,0,7,7,29,0.39247717220266787,219877.27733333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
98,73.0,4,1,11.458997122944673,7.560080465021827,0,1,1,0,1,0,42,42,0,-0.9337105223835053,152061.8722222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
99,85.0,5,1,11.326595886778735,7.164720378771857,0,1,1,0,0,0,90,60,77,-0.9337105223835053,138041.78571428574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
100,77.0,4,0,11.76718001130949,7.684783943522785,0,1,0,0,1,0,51,51,0,-0.47610512824902335,149731.8005860806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
101,,6,2,12.230765258120545,8.077136638538454,0,1,1,0,1,1,33,9,68,0.2954145274116249,161464.2092171717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
102,77.0,6,2,12.089538829274222,7.813187267521416,1,1,1,0,1,1,25,25,46,0.17811488445133122,189382.22222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
103,64.0,5,2,11.686576205316552,7.336285660021297,0,0,1,0,1,0,30,30,0,0.17811488445133122,179780.0652777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
104,94.0,7,3,12.200557464842063,7.804659297056102,0,1,1,0,1,0,1,1,36,0.39247717220266787,303927.8625779708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
105,,7,1,12.040608205802641,7.957877358489813,1,1,1,0,1,1,76,57,184,-1.7136305249647916,167472.8111111111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
106,75.0,8,2,12.429216196844383,8.021256180143997,1,1,1,0,1,1,5,4,45,0.7828563712623556,227387.36366847827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
107,60.0,4,1,11.512925464970229,7.431299675155903,0,1,1,0,1,0,122,12,0,-0.958532470213485,182663.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
108,50.0,5,1,11.652687407345388,7.363913501405819,0,1,1,0,1,0,60,58,0,-0.958532470213485,123383.62380952381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
109,85.0,5,0,11.652687407345388,7.745002803515839,1,1,0,0,0,0,88,2,144,-1.7136305249647916,142094.2857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
110,105.0,6,2,12.154779351142624,8.212839584676484,0,1,1,0,1,1,33,33,122,0.2954145274116249,161464.2092171717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
111,75.0,6,1,11.82700601127654,7.954723334497908,1,1,1,0,1,0,52,34,0,-0.9337105223835053,133341.96702380953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
112,,7,2,12.100712129872347,7.503289630675082,1,1,1,0,1,1,10,10,0,0.36944593594471153,222266.19037681157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
113,77.0,7,3,12.858319703517948,8.283999304248526,1,1,1,0,1,1,0,0,352,0.39247717220266787,270977.6532029708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
114,,6,2,12.287652632522597,8.31090675716845,0,1,1,0,1,1,54,54,312,0.5188801602152809,133499.82416666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
115,61.0,6,1,12.46651198158808,8.116118431609365,1,1,1,0,1,1,62,5,0,0.5188801602152809,131200.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
116,34.0,6,2,12.078239274020289,7.690286020676768,1,1,1,0,1,1,8,8,32,0.7828563712623556,219877.27733333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
117,,5,1,11.842229212112828,7.688913336864796,0,1,1,0,1,1,47,47,164,-0.6423515645075161,150486.99843358394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
118,74.0,5,2,11.951180395901384,7.718685495198466,0,1,1,0,1,0,1,0,64,-0.9337105223835053,259203.19764741528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
119,90.0,7,3,12.676076274775909,8.49596955496461,1,1,1,0,1,1,20,20,0,0.17811488445133122,221908.52913752914,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
120,65.0,6,2,12.007560729337492,7.688913336864796,1,1,1,0,1,1,1,0,24,0.39247717220266787,234915.0871160143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
121,,6,2,12.100712129872347,7.563200592358071,0,1,1,0,1,1,37,37,260,0.6165562615551607,147121.30281385282,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
122,50.0,4,1,11.512925464970229,7.5256399750415355,1,1,1,0,1,0,68,57,140,-1.7136305249647916,128966.22888888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
123,75.0,6,1,11.820410164718188,7.67786350067821,0,1,1,0,1,0,50,50,130,-0.47610512824902335,148924.65772893775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
124,55.0,6,2,11.94405831982697,7.7823903355874595,0,1,1,0,1,0,15,15,63,0.17811488445133122,226535.57667169432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
125,48.0,6,2,12.106252310247962,7.988882253309227,0,1,1,0,1,1,30,11,0,0.2954145274116249,179780.0652777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
126,60.0,6,0,11.344506813345266,6.946975992135418,0,1,0,0,0,0,71,24,0,-1.7136305249647916,177014.31777777776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
127,,6,2,11.759785542901755,7.618742377670413,0,1,1,0,1,1,31,31,205,-0.4807104572803328,166794.83143939395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
128,55.0,5,0,11.37366339763672,7.321188556739478,0,1,0,0,1,1,77,57,0,-0.958532470213485,150430.90634920634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
129,69.0,6,2,11.951180395901384,7.60489448081162,1,1,1,0,1,1,40,40,108,-0.47610512824902335,156596.2472222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
130,69.0,5,2,11.918390573078392,7.630946580890459,0,1,1,0,1,0,48,15,260,-0.47610512824902335,148924.65772893775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
131,88.0,7,2,12.328290278254423,8.033009498596668,1,1,1,0,1,1,40,40,66,-0.47610512824902335,156596.2472222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
132,,6,2,12.404923504275338,8.021584533455107,1,1,1,0,1,1,9,9,48,0.36944593594471153,222266.19037681157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
133,75.0,5,2,11.923378114589433,7.779048644925556,0,1,1,0,1,0,48,5,0,-0.47610512824902335,149731.8005860806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
134,,8,2,12.301382825334498,7.848933726364071,0,1,1,0,1,0,8,7,25,0.9796115678726318,223657.90593236714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
135,78.0,5,2,12.100712129872347,8.065265208897733,0,1,1,0,1,1,38,13,276,-0.6423515645075161,152669.10079365078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
136,80.0,7,2,12.066810578196666,8.001689978099135,0,1,1,0,1,1,38,38,0,0.2954145274116249,146767.71585733106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
137,,5,1,11.870599909242044,7.794823152179389,0,1,1,0,1,1,40,40,111,-0.47610512824902335,156362.70912698415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
138,82.0,7,3,12.049418835484797,8.259975659768276,0,1,1,0,1,0,18,17,0,-0.28245569972752177,223003.60606060605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
139,73.0,8,3,12.345834587905333,7.957177323459475,1,1,1,0,1,1,9,8,106,0.39247717220266787,219877.27733333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
140,65.0,6,2,12.352335152508426,7.898039690764619,1,1,1,0,1,0,12,12,99,0.39247717220266787,233469.36622222225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
141,70.0,4,0,11.652687407345388,7.454719949364001,0,1,0,0,1,1,39,39,0,-0.47610512824902335,141432.7158573311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
142,78.0,7,2,12.468436909997665,8.151333337900432,0,1,1,0,1,0,1,1,24,0.39247717220266787,234915.0871160143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
143,71.0,5,2,12.01974306733868,7.738488122494646,1,1,1,0,1,0,58,58,0,-0.47610512824902335,132203.63666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
144,78.0,7,2,12.225875272826354,8.003363058629947,0,1,1,0,1,0,10,10,29,0.39247717220266787,219877.27733333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
145,70.0,5,2,11.736069016284437,8.147867129923947,0,1,1,0,1,0,43,43,0,-0.6423515645075161,148800.19010025062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
146,24.0,6,2,11.77528972943772,7.893198869544609,1,1,1,0,1,0,2,0,40,-0.9337105223835053,229216.45322071706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
147,51.0,5,1,11.56171562913966,7.371489295214277,0,1,1,0,1,0,78,16,0,-1.0294588048578504,167472.8111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
148,,7,2,12.312682380588432,7.978996370854115,1,1,1,0,1,1,9,9,48,0.36944593594471153,223657.90593236714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
149,63.0,7,0,11.856515169360305,7.67786350067821,0,1,0,0,1,0,4,3,0,0.17811488445133122,229216.45322071706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
150,,5,1,11.652687407345388,7.7142311448490855,1,1,1,0,1,0,70,56,114,-1.0294588048578504,152170.11777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
151,120.0,5,2,11.711776323715394,7.569411792450712,0,1,1,0,1,0,32,32,0,0.39247717220266787,162482.33143939395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
152,107.0,8,3,12.827729194939907,8.13739583005665,0,1,1,0,1,1,1,0,102,1.731713459407749,270977.6532029708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
153,,6,2,12.154779351142624,7.943782692458625,1,1,1,0,1,1,35,35,66,0.2954145274116249,141432.7158573311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
154,,6,2,12.367340793126296,7.956476798036782,0,1,1,0,1,1,48,33,0,0.6165562615551607,148888.40163871218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
155,84.0,6,1,11.736069016284437,7.783224016336037,0,1,1,0,1,0,83,56,228,-0.958532470213485,128931.14880952382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
156,60.0,6,0,11.27720313144916,7.419380582918692,1,1,0,0,0,0,84,58,136,-0.9337105223835053,125597.37103174604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
157,60.0,5,2,11.603679828238693,6.946975992135418,0,0,1,0,1,0,56,56,0,-0.47610512824902335,124863.34380952381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
158,92.0,8,3,12.504323669331189,7.91644286012226,1,1,1,0,1,1,1,0,75,0.9796115678726318,303927.8625779708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
159,100.0,7,2,12.448626590364206,7.9854843567338225,1,1,1,0,1,1,6,5,136,0.7828563712623556,229216.45322071706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
160,134.0,7,2,12.676076274775909,8.256866848974312,1,1,1,0,1,1,1,0,300,0.36944593594471153,234915.0871160143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
161,,6,2,11.998433280751929,7.80954132465341,0,1,1,0,1,0,24,24,0,0.9229606353397185,176262.22222222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
162,110.0,9,3,12.929991484756872,8.352318548226004,1,1,1,0,1,1,5,4,0,1.731713459407749,227387.36366847827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
163,95.0,7,2,12.301382825334498,8.033334015880062,0,1,1,0,1,1,5,5,70,1.731713459407749,234915.0871160143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
164,55.0,4,0,11.544424132029599,7.475339236566737,0,1,0,0,1,0,51,51,0,-0.958532470213485,140623.2336904762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
165,40.0,6,1,11.931635799828413,7.9247959139564355,1,1,1,0,1,0,81,3,183,-0.958532470213485,115508.91865079365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
166,62.0,5,0,11.755871643580617,7.6004023345004,1,1,0,0,1,0,68,9,0,-0.9337105223835053,134971.3888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
167,,5,1,12.154779351142624,8.155936337972394,0,1,1,0,1,1,54,16,142,0.6165562615551607,141254.06702380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
168,86.0,8,3,12.693498620467778,8.22764270790443,1,1,1,0,1,1,0,0,120,1.731713459407749,270977.6532029708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
169,62.0,7,2,12.119969946476761,7.847762537473608,1,1,1,0,1,1,3,3,48,0.36944593594471153,229216.45322071706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
170,,8,2,12.337100907936577,8.129469764784231,0,1,1,0,1,1,25,25,64,0.9796115678726318,176975.3777777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
171,,5,2,11.763684183317412,7.3613754289773485,0,1,1,0,1,0,66,57,0,-0.958532470213485,139843.8888888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
172,141.0,6,2,12.2783933071098,7.914252278742441,0,1,1,0,1,1,50,50,62,-0.47610512824902335,148888.40163871218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
173,44.0,7,2,12.384218830913648,7.9483852851118995,1,1,1,0,1,1,19,19,35,1.6320272206060864,217107.27272727276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
174,80.0,6,2,12.0015054797889,7.909856667269403,0,1,1,0,1,1,47,47,20,-0.47610512824902335,148933.19330537884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
175,47.0,6,2,12.122691036591123,8.088561805276234,0,1,1,0,1,1,22,22,0,0.9796115678726318,194029.49494949495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
176,84.0,6,2,12.400816722322686,8.11969625295725,0,1,1,0,1,1,57,6,68,-0.9337105223835053,124863.34380952381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
177,97.0,6,2,12.259613412458204,8.074337694089515,1,1,1,0,1,1,19,18,420,0.6165562615551607,223003.60606060605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
178,,5,2,12.058152515453552,7.99699040583765,1,1,1,0,1,1,48,48,0,-0.6423515645075161,148924.65772893775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
179,63.0,9,3,13.1260306447518,8.400659375160286,0,1,1,0,1,1,1,0,60,1.6320272206060864,303927.8625779708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
180,60.0,5,2,11.512925464970229,7.568379267836522,0,1,1,0,1,0,84,1,184,-0.958532470213485,128931.14880952382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
181,,6,2,12.083905011555967,7.732369222284388,1,1,1,0,1,1,7,7,0,0.7828563712623556,222266.19037681157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
182,54.0,7,1,12.206572520571825,7.861341795599989,1,1,1,0,1,1,86,56,40,0.5188801602152809,138041.78571428574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
183,60.0,5,1,11.695247021764184,7.200424892944957,0,0,1,0,1,1,50,1,180,-0.9337105223835053,143518.09522893775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
184,63.0,7,2,12.206072645530174,8.144388865547622,1,1,1,0,1,0,5,5,238,-0.958532470213485,227387.36366847827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
185,92.0,5,2,11.751942365440728,7.470793774195062,1,1,1,0,1,0,98,15,0,-1.0294588048578504,144691.81176470587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
186,90.0,10,3,13.071070083016778,8.329175442077402,1,1,1,0,1,1,114,13,670,-0.958532470213485,195140.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
187,,7,2,12.061046873479915,7.785305182539862,0,1,1,0,1,0,19,18,27,-0.28245569972752177,221908.52913752914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
188,60.0,5,1,11.813030057420567,7.683403681053826,1,1,1,0,1,0,93,22,140,-0.958532470213485,140432.84285714285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
